step,key,value,timestamp
4,loss/value,1021241485950976.0,1756155466
4,loss/entropy,2.5402204990386963,1756155466
4,perf/fps,0.21218375173535717,1756155466
4,value/explained_variance,0.0,1756155466
4,optim/lr,0.001,1756155466
5,loss/total,229468291465216.0,1756155540
5,loss/policy,1.1205673217773438e-05,1756155540
5,loss/value,458936582930432.0,1756155540
5,loss/entropy,2.5752662817637124,1756155540
5,perf/fps,0.23108753433067716,1756155540
5,value/explained_variance,0.0,1756155540
5,optim/lr,0.001,1756155540
6,loss/total,1242700288.0,1756155541
6,loss/policy,-0.005185689777135849,1756155541
6,loss/value,2485400576.0,1756155541
6,loss/entropy,2.516643524169922,1756155541
6,perf/fps,0.27708610259543637,1756155541
6,value/explained_variance,0.0,1756155541
6,optim/lr,0.001,1756155541
7,loss/total,2997021835264.0,1756155541
7,loss/policy,6.509323914845784e-06,1756155541
7,loss/value,5994043670528.0,1756155541
7,loss/entropy,2.520905017852783,1756155541
7,perf/fps,0.3230636310773481,1756155541
7,value/explained_variance,-1.940327178928669e-07,1756155541
7,optim/lr,0.001,1756155541
8,loss/total,1007757.6458333334,1756155542
8,loss/policy,-0.006161848704020183,1756155542
8,loss/value,2015515.2916666667,1756155542
8,loss/entropy,2.5589296023050943,1756155542
8,perf/fps,0.3689705011629999,1756155542
8,value/explained_variance,0.00010539531907549637,1756155542
8,optim/lr,0.001,1756155542
9,loss/total,342606577227093.3,1756155542
9,loss/policy,-4.166737198829651e-06,1756155542
9,loss/value,685213154454186.6,1756155542
9,loss/entropy,2.467024644215902,1756155542
9,perf/fps,0.4148497913745671,1756155542
9,value/explained_variance,0.0,1756155542
9,optim/lr,0.001,1756155542
10,loss/total,937504.7916666666,1756155543
10,loss/policy,0.0008956169088681539,1756155543
10,loss/value,1875009.5833333333,1756155543
10,loss/entropy,2.4317299524943032,1756155543
10,perf/fps,0.46063407654602706,1756155543
10,value/explained_variance,-2.7808301832354942e-06,1756155543
10,optim/lr,0.001,1756155543
11,loss/total,12226688013653.334,1756155543
11,loss/policy,-0.0019443525622288387,1756155543
11,loss/value,24453376027306.668,1756155543
11,loss/entropy,2.5097615718841553,1756155543
11,perf/fps,0.506400475005526,1756155543
11,value/explained_variance,0.0,1756155543
11,optim/lr,0.001,1756155543
12,loss/total,3329500905472.0,1756155544
12,loss/policy,0.0009531788527965546,1756155544
12,loss/value,6659001810944.0,1756155544
12,loss/entropy,2.4305644035339355,1756155544
12,perf/fps,0.5519676254445114,1756155544
12,value/explained_variance,0.0,1756155544
12,optim/lr,0.001,1756155544
13,loss/total,169655664640.0,1756155544
13,loss/policy,0.0029417450229326883,1756155544
13,loss/value,339311329280.0,1756155544
13,loss/entropy,2.4965023199717202,1756155544
13,perf/fps,0.5975947671030464,1756155544
13,value/explained_variance,-2.1422808682558525e-07,1756155544
13,optim/lr,0.001,1756155544
14,loss/total,84313038848.0,1756155545
14,loss/policy,-0.0008015260100364685,1756155545
14,loss/value,168626077696.0,1756155545
14,loss/entropy,2.5864930152893066,1756155545
14,perf/fps,0.6429842043593169,1756155545
14,value/explained_variance,2.1553607754132287e-07,1756155545
14,optim/lr,0.001,1756155545
15,loss/total,18651390410752.0,1756155546
15,loss/policy,0.00012786189715067545,1756155546
15,loss/value,37302780821504.0,1756155546
15,loss/entropy,2.516202529271444,1756155546
15,perf/fps,0.6880891294486199,1756155546
15,value/explained_variance,-1.8707031124165496e-07,1756155546
15,optim/lr,0.001,1756155546
16,loss/total,1721942540288.0,1756155546
16,loss/policy,0.0006156985958417257,1756155546
16,loss/value,3443885080576.0,1756155546
16,loss/entropy,2.6208134492238364,1756155546
16,perf/fps,0.7331228331329247,1756155546
16,value/explained_variance,-8.442793442142715e-08,1756155546
16,optim/lr,0.001,1756155546
17,loss/total,117995664725.33333,1756155547
17,loss/policy,0.00048784414927164715,1756155547
17,loss/value,235991329450.66666,1756155547
17,loss/entropy,2.4750843048095703,1756155547
17,perf/fps,0.7782246233523508,1756155547
17,value/explained_variance,0.0,1756155547
17,optim/lr,0.001,1756155547
18,loss/total,2446983430144.0,1756155548
18,loss/policy,0.0017794122298558552,1756155548
18,loss/value,4893966860288.0,1756155548
