step,key,value,timestamp
35,loss/value,5428510208.0,1756073341
35,loss/entropy,0.0,1756073341
35,perf/fps,167.47236054999257,1756073341
35,value/explained_variance,0.0,1756073341
35,optim/lr,0.001,1756073341
36,loss/total,90180474.66666667,1756073342
36,loss/policy,-3.725290298461914e-09,1756073342
36,loss/value,180360949.33333334,1756073342
36,loss/entropy,0.0,1756073342
36,perf/fps,167.33306177740397,1756073342
36,value/explained_variance,-9.839479719886413e-08,1756073342
36,optim/lr,0.001,1756073342
37,loss/total,3235338240.0,1756073342
37,loss/policy,-7.450580596923828e-09,1756073342
37,loss/value,6470676480.0,1756073342
37,loss/entropy,0.0,1756073342
37,perf/fps,166.87318147328006,1756073342
37,value/explained_variance,-8.776374982311097e-08,1756073342
37,optim/lr,0.001,1756073342
38,loss/total,8438491306.666667,1756073342
38,loss/policy,-1.4901161193847656e-08,1756073342
38,loss/value,16876982613.333334,1756073342
38,loss/entropy,0.0,1756073342
38,perf/fps,166.77859844432038,1756073342
38,value/explained_variance,0.0,1756073342
38,optim/lr,0.001,1756073342
39,loss/total,6736549546.666667,1756073342
39,loss/policy,9.934107462565104e-09,1756073342
39,loss/value,13473099093.333334,1756073342
39,loss/entropy,0.0,1756073342
39,perf/fps,166.21429520863208,1756073342
39,value/explained_variance,0.0,1756073342
39,optim/lr,0.001,1756073342
40,loss/total,1575061845.3333333,1756073343
40,loss/policy,9.934107462565104e-09,1756073343
40,loss/value,3150123690.6666665,1756073343
40,loss/entropy,0.0,1756073343
40,perf/fps,165.7051641391016,1756073343
40,value/explained_variance,-9.01378549578169e-08,1756073343
40,optim/lr,0.001,1756073343
41,loss/total,699593194.6666666,1756073343
41,loss/policy,-1.241763432820638e-09,1756073343
41,loss/value,1399186389.3333333,1756073343
41,loss/entropy,0.0,1756073343
41,perf/fps,165.42677151189875,1756073343
41,value/explained_variance,-1.0146804996225e-07,1756073343
41,optim/lr,0.001,1756073343
42,loss/total,3749658282.6666665,1756073343
42,loss/policy,-1.4901161193847656e-08,1756073343
42,loss/value,7499316565.333333,1756073343
42,loss/entropy,0.0,1756073343
42,perf/fps,165.02537162690294,1756073343
42,value/explained_variance,0.0,1756073343
42,optim/lr,0.001,1756073343
43,loss/total,2635249578.6666665,1756073343
43,loss/policy,2.483526865641276e-08,1756073343
43,loss/value,5270499157.333333,1756073343
43,loss/entropy,0.0,1756073343
43,perf/fps,164.9591603508462,1756073343
43,value/explained_variance,0.0,1756073343
43,optim/lr,0.001,1756073343
44,loss/total,78752133.33333333,1756073343
44,loss/policy,6.20881716410319e-09,1756073343
44,loss/value,157504266.66666666,1756073343
44,loss/entropy,0.0,1756073343
44,perf/fps,163.7698209823638,1756073343
44,value/explained_variance,0.0,1756073343
44,optim/lr,0.001,1756073343
45,loss/total,3284861098.6666665,1756073344
45,loss/policy,1.241763432820638e-08,1756073344
45,loss/value,6569722197.333333,1756073344
45,loss/entropy,0.0,1756073344
45,perf/fps,163.20164798111855,1756073344
45,value/explained_variance,-8.644061399998293e-08,1756073344
45,optim/lr,0.001,1756073344
46,loss/total,8498388480.0,1756073344
46,loss/policy,1.6763806343078613e-08,1756073344
46,loss/value,16996776960.0,1756073344
46,loss/entropy,0.0,1756073344
46,perf/fps,162.81914411828922,1756073344
46,value/explained_variance,0.0,1756073344
46,optim/lr,0.001,1756073344
47,loss/total,6792965120.0,1756073344
47,loss/policy,1.1175870895385742e-08,1756073344
47,loss/value,13585930240.0,1756073344
47,loss/entropy,0.0,1756073344
47,perf/fps,162.48424841964925,1756073344
47,value/explained_variance,0.0,1756073344
47,optim/lr,0.001,1756073344
48,loss/total,1609651626.6666667,1756073344
48,loss/policy,2.2351741790771484e-08,1756073344
48,loss/value,3219303253.3333335,1756073344
48,loss/entropy,0.0,1756073344
48,perf/fps,162.2180219262019,1756073344
48,value/explained_variance,-8.820088281957794e-08,1756073344
48,optim/lr,0.001,1756073344
49,loss/total,669382037.3333334,1756073344
49,loss/policy,2.483526865641276e-09,1756073344
49,loss/value,1338764074.6666667,1756073344
49,loss/entropy,0.0,1756073344
49,perf/fps,162.0464751613013,1756073344
49,value/explained_variance,0.0,1756073344
49,optim/lr,0.001,1756073344
50,loss/total,3672706986.6666665,1756073345
50,loss/policy,9.934107462565104e-09,1756073345
50,loss/value,7345413973.333333,1756073345
50,loss/entropy,0.0,1756073345
50,perf/fps,161.86288594616596,1756073345
50,value/explained_variance,0.0,1756073345
50,optim/lr,0.001,1756073345
51,loss/total,2572012714.6666665,1756073345
51,loss/policy,-1.9868214925130207e-08,1756073345
51,loss/value,5144025429.333333,1756073345
51,loss/entropy,0.0,1756073345
51,perf/fps,161.90413126935238,1756073345
51,value/explained_variance,1.1039812319868503e-07,1756073345
51,optim/lr,0.001,1756073345
52,loss/total,69386162.66666667,1756073345
52,loss/policy,-2.483526865641276e-09,1756073345
52,loss/value,138772325.33333334,1756073345
52,loss/entropy,0.0,1756073345
52,perf/fps,161.41669578077278,1756073345
52,value/explained_variance,0.0,1756073345
52,optim/lr,0.001,1756073345
53,loss/total,3332726869.3333335,1756073345
53,loss/policy,-7.450580596923828e-09,1756073345
53,loss/value,6665453738.666667,1756073345
53,loss/entropy,0.0,1756073345
53,perf/fps,160.9352546153049,1756073345
53,value/explained_variance,0.0,1756073345
53,optim/lr,0.001,1756073345
54,loss/total,8562649770.666667,1756073346
54,loss/policy,2.483526865641276e-09,1756073346
54,loss/value,17125299541.333334,1756073346
54,loss/entropy,0.0,1756073346
54,perf/fps,160.48283995053828,1756073346
54,value/explained_variance,0.0,1756073346
54,optim/lr,0.001,1756073346
55,loss/total,6852305749.333333,1756073346
55,loss/policy,1.4901161193847656e-08,1756073346
55,loss/value,13704611498.666666,1756073346
55,loss/entropy,0.0,1756073346
55,perf/fps,160.20977437886327,1756073346
55,value/explained_variance,0.0,1756073346
55,optim/lr,0.001,1756073346
56,loss/total,1643272106.6666667,1756073346
56,loss/policy,-1.9868214925130207e-08,1756073346
56,loss/value,3286544213.3333335,1756073346
56,loss/entropy,0.0,1756073346
56,perf/fps,160.07469665600695,1756073346
56,value/explained_variance,-1.7279267083836203e-07,1756073346
56,optim/lr,0.001,1756073346
57,loss/total,643652736.0,1756073346
57,loss/policy,6.20881716410319e-10,1756073346
57,loss/value,1287305472.0,1756073346
57,loss/entropy,0.0,1756073346
57,perf/fps,160.01380303307562,1756073346
57,value/explained_variance,0.0,1756073346
57,optim/lr,0.001,1756073346
58,loss/total,3605505536.0,1756073346
58,loss/policy,-3.104408582051595e-09,1756073346
58,loss/value,7211011072.0,1756073346
58,loss/entropy,0.0,1756073346
58,perf/fps,160.10685126335994,1756073346
58,value/explained_variance,-1.5750657023083647e-07,1756073346
58,optim/lr,0.001,1756073346
59,loss/total,2517569024.0,1756073347
59,loss/policy,2.483526865641276e-09,1756073347
59,loss/value,5035138048.0,1756073347
59,loss/entropy,0.0,1756073347
59,perf/fps,160.16052429635295,1756073347
59,value/explained_variance,0.0,1756073347
59,optim/lr,0.001,1756073347
60,loss/total,61793334.666666664,1756073347
60,loss/policy,-1.241763432820638e-09,1756073347
60,loss/value,123586669.33333333,1756073347
60,loss/entropy,0.0,1756073347
60,perf/fps,160.15924074022698,1756073347
60,value/explained_variance,7.17981060160966e-08,1756073347
60,optim/lr,0.001,1756073347
61,loss/total,3377818368.0,1756073347
61,loss/policy,-3.725290298461914e-09,1756073347
61,loss/value,6755636736.0,1756073347
61,loss/entropy,0.0,1756073347
61,perf/fps,160.14615436811448,1756073347
61,value/explained_variance,0.0,1756073347
61,optim/lr,0.001,1756073347
62,loss/total,8623419050.666666,1756073347
62,loss/policy,0.0,1756073347
62,loss/value,17246838101.333332,1756073347
62,loss/entropy,0.0,1756073347
62,perf/fps,159.93425610690323,1756073347
62,value/explained_variance,0.0,1756073347
62,optim/lr,0.001,1756073347
63,loss/total,6802152960.0,1756073347
63,loss/policy,7.450580596923828e-09,1756073347
63,loss/value,13604305920.0,1756073347
63,loss/entropy,0.0,1756073347
63,perf/fps,159.8762162703018,1756073347
63,value/explained_variance,0.0,1756073347
63,optim/lr,0.001,1756073347
64,loss/total,1694836650.6666667,1756073348
64,loss/policy,0.0,1756073348
64,loss/value,3389673301.3333335,1756073348
64,loss/entropy,0.0,1756073348
64,perf/fps,159.8079378974555,1756073348
64,value/explained_variance,0.0,1756073348
64,optim/lr,0.001,1756073348
65,loss/total,546557205.3333334,1756073348
65,loss/policy,-9.934107462565104e-09,1756073348
65,loss/value,1093114410.6666667,1756073348
65,loss/entropy,0.0,1756073348
65,perf/fps,159.4555998662819,1756073348
65,value/explained_variance,0.0,1756073348
65,optim/lr,0.001,1756073348
66,loss/total,3284223061.3333335,1756073348
66,loss/policy,-2.2351741790771484e-08,1756073348
66,loss/value,6568446122.666667,1756073348
66,loss/entropy,0.0,1756073348
66,perf/fps,159.47848156615225,1756073348
66,value/explained_variance,0.0,1756073348
66,optim/lr,0.001,1756073348
67,loss/total,2264114090.6666665,1756073348
67,loss/policy,7.450580596923828e-09,1756073348
67,loss/value,4528228181.333333,1756073348
67,loss/entropy,0.0,1756073348
67,perf/fps,159.22338233765407,1756073348
67,value/explained_variance,0.0,1756073348
67,optim/lr,0.001,1756073348
68,loss/total,36421313.333333336,1756073348
68,loss/policy,3.104408582051595e-09,1756073348
68,loss/value,72842626.66666667,1756073348
68,loss/entropy,0.0,1756073348
68,perf/fps,159.2358092694349,1756073348
68,value/explained_variance,1.1102230246251565e-16,1756073348
68,optim/lr,0.001,1756073348
69,loss/total,3441755392.0,1756073349
69,loss/policy,-2.60770320892334e-08,1756073349
69,loss/value,6883510784.0,1756073349
69,loss/entropy,0.0,1756073349
69,perf/fps,158.98556088208971,1756073349
69,value/explained_variance,8.250017102806595e-08,1756073349
69,optim/lr,0.001,1756073349
70,loss/total,8601370282.666666,1756073349
70,loss/policy,9.934107462565104e-09,1756073349
70,loss/value,17202740565.333332,1756073349
70,loss/entropy,0.0,1756073349
70,perf/fps,158.98928526004227,1756073349
70,value/explained_variance,0.0,1756073349
70,optim/lr,0.001,1756073349
71,loss/total,6927117994.666667,1756073349
71,loss/policy,1.241763432820638e-09,1756073349
71,loss/value,13854235989.333334,1756073349
71,loss/entropy,0.0,1756073349
71,perf/fps,159.10525422106176,1756073349
71,value/explained_variance,0.0,1756073349
71,optim/lr,0.001,1756073349
72,loss/total,1757309952.0,1756073349
72,loss/policy,2.483526865641276e-09,1756073349
72,loss/value,3514619904.0,1756073349
72,loss/entropy,0.0,1756073349
72,perf/fps,159.033668541804,1756073349
72,value/explained_variance,0.0,1756073349
72,optim/lr,0.001,1756073349
73,loss/total,508170026.6666667,1756073349
73,loss/policy,-9.934107462565104e-09,1756073349
73,loss/value,1016340053.3333334,1756073349
73,loss/entropy,0.0,1756073349
73,perf/fps,158.90563893731687,1756073349
73,value/explained_variance,0.0,1756073349
73,optim/lr,0.001,1756073349
74,loss/total,3184671317.3333335,1756073350
74,loss/policy,1.1175870895385742e-08,1756073350
74,loss/value,6369342634.666667,1756073350
74,loss/entropy,0.0,1756073350
74,perf/fps,158.06948141762345,1756073350
74,value/explained_variance,-8.916003846337617e-08,1756073350
74,optim/lr,0.001,1756073350
75,loss/total,2190146986.6666665,1756073350
75,loss/policy,9.934107462565104e-09,1756073350
75,loss/value,4380293973.333333,1756073350
75,loss/entropy,0.0,1756073350
75,perf/fps,157.53374027956238,1756073350
75,value/explained_variance,0.0,1756073350
75,optim/lr,0.001,1756073350
76,loss/total,29372582.666666668,1756073350
76,loss/policy,1.4901161193847656e-08,1756073350
76,loss/value,58745165.333333336,1756073350
76,loss/entropy,0.0,1756073350
76,perf/fps,156.97837834277524,1756073350
76,value/explained_variance,1.1102230246251565e-16,1756073350
76,optim/lr,0.001,1756073350
77,loss/total,3489607680.0,1756073351
77,loss/policy,9.934107462565104e-09,1756073351
77,loss/value,6979215360.0,1756073351
77,loss/entropy,0.0,1756073351
77,perf/fps,156.24416848659607,1756073351
77,value/explained_variance,0.0,1756073351
77,optim/lr,0.001,1756073351
78,loss/total,8658928981.333334,1756073351
78,loss/policy,2.0489096641540527e-08,1756073351
78,loss/value,17317857962.666668,1756073351
78,loss/entropy,0.0,1756073351
78,perf/fps,155.5057378131814,1756073351
78,value/explained_variance,0.0,1756073351
78,optim/lr,0.001,1756073351
79,loss/total,6978824362.666667,1756073351
79,loss/policy,3.725290298461914e-09,1756073351
79,loss/value,13957648725.333334,1756073351
79,loss/entropy,0.0,1756073351
79,perf/fps,155.1782538539729,1756073351
79,value/explained_variance,0.0,1756073351
79,optim/lr,0.001,1756073351
80,loss/total,1789827456.0,1756073351
80,loss/policy,0.0,1756073351
80,loss/value,3579654912.0,1756073351
80,loss/entropy,0.0,1756073351
80,perf/fps,155.05392256919987,1756073351
80,value/explained_variance,0.0,1756073351
80,optim/lr,0.001,1756073351
81,loss/total,484259754.6666667,1756073351
81,loss/policy,9.934107462565104e-09,1756073351
81,loss/value,968519509.3333334,1756073351
81,loss/entropy,0.0,1756073351
81,perf/fps,155.09660512378906,1756073351
81,value/explained_variance,-7.32936809022533e-08,1756073351
81,optim/lr,0.001,1756073351
82,loss/total,3118488149.3333335,1756073352
82,loss/policy,2.1109978357950847e-08,1756073352
82,loss/value,6236976298.666667,1756073352
82,loss/entropy,0.0,1756073352
82,perf/fps,154.97827354837176,1756073352
82,value/explained_variance,-9.10522581776263e-08,1756073352
82,optim/lr,0.001,1756073352
83,loss/total,2137817344.0,1756073352
83,loss/policy,-4.967053731282552e-09,1756073352
83,loss/value,4275634688.0,1756073352
83,loss/entropy,0.0,1756073352
83,perf/fps,155.04903253642723,1756073352
83,value/explained_variance,0.0,1756073352
83,optim/lr,0.001,1756073352
84,loss/total,24653438.666666668,1756073352
84,loss/policy,8.692344029744467e-09,1756073352
84,loss/value,49306877.333333336,1756073352
84,loss/entropy,0.0,1756073352
84,perf/fps,154.9245782625257,1756073352
84,value/explained_variance,2.220446049250313e-16,1756073352
84,optim/lr,0.001,1756073352
85,loss/total,3528045482.6666665,1756073352
85,loss/policy,-1.0554989178975424e-08,1756073352
85,loss/value,7056090965.333333,1756073352
85,loss/entropy,0.0,1756073352
85,perf/fps,155.02215958803225,1756073352
85,value/explained_variance,-8.04823532263299e-08,1756073352
85,optim/lr,0.001,1756073352
86,loss/total,8704579925.333334,1756073353
86,loss/policy,7.450580596923828e-09,1756073353
86,loss/value,17409159850.666668,1756073353
86,loss/entropy,0.0,1756073353
86,perf/fps,155.00488107150395,1756073353
86,value/explained_variance,0.0,1756073353
86,optim/lr,0.001,1756073353
87,loss/total,7020147029.333333,1756073353
87,loss/policy,2.483526865641276e-09,1756073353
87,loss/value,14040294058.666666,1756073353
87,loss/entropy,0.0,1756073353
87,perf/fps,154.99829611205487,1756073353
87,value/explained_variance,0.0,1756073353
87,optim/lr,0.001,1756073353
88,loss/total,1818233258.6666667,1756073353
88,loss/policy,0.0,1756073353
88,loss/value,3636466517.3333335,1756073353
88,loss/entropy,0.0,1756073353
88,perf/fps,154.8737281424776,1756073353
88,value/explained_variance,0.0,1756073353
88,optim/lr,0.001,1756073353
89,loss/total,464990453.3333333,1756073353
89,loss/policy,2.483526865641276e-09,1756073353
89,loss/value,929980906.6666666,1756073353
89,loss/entropy,0.0,1756073353
89,perf/fps,154.65749144963385,1756073353
89,value/explained_variance,0.0,1756073353
89,optim/lr,0.001,1756073353
90,loss/total,3064109738.6666665,1756073353
90,loss/policy,1.4901161193847656e-08,1756073353
90,loss/value,6128219477.333333,1756073353
90,loss/entropy,0.0,1756073353
90,perf/fps,154.6193372291543,1756073353
90,value/explained_variance,-9.266815137465301e-08,1756073353
90,optim/lr,0.001,1756073353
91,loss/total,2094298453.3333333,1756073354
91,loss/policy,8.692344029744467e-09,1756073354
91,loss/value,4188596906.6666665,1756073354
91,loss/entropy,0.0,1756073354
91,perf/fps,154.60950721231973,1756073354
91,value/explained_variance,0.0,1756073354
91,optim/lr,0.001,1756073354
92,loss/total,20738041.333333332,1756073354
92,loss/policy,7.450580596923828e-09,1756073354
92,loss/value,41476082.666666664,1756073354
92,loss/entropy,0.0,1756073354
92,perf/fps,154.49335728399757,1756073354
92,value/explained_variance,1.0696870078596987e-07,1756073354
92,optim/lr,0.001,1756073354
93,loss/total,3561610154.6666665,1756073354
93,loss/policy,2.483526865641276e-09,1756073354
93,loss/value,7123220309.333333,1756073354
93,loss/entropy,0.0,1756073354
93,perf/fps,154.15352676469698,1756073354
93,value/explained_variance,0.0,1756073354
93,optim/lr,0.001,1756073354
94,loss/total,8748056234.666666,1756073354
94,loss/policy,3.725290298461914e-09,1756073354
94,loss/value,17496112469.333332,1756073354
94,loss/entropy,0.0,1756073354
94,perf/fps,154.0787172448891,1756073354
94,value/explained_variance,-6.491622661641827e-08,1756073354
94,optim/lr,0.001,1756073354
95,loss/total,7060011008.0,1756073355
95,loss/policy,-1.7384688059488933e-08,1756073355
95,loss/value,14120022016.0,1756073355
95,loss/entropy,0.0,1756073355
95,perf/fps,153.8687089809541,1756073355
95,value/explained_variance,0.0,1756073355
95,optim/lr,0.001,1756073355
96,loss/total,1843278634.6666667,1756073355
96,loss/policy,3.042320410410563e-08,1756073355
96,loss/value,3686557269.3333335,1756073355
96,loss/entropy,0.0,1756073355
96,perf/fps,153.88332621873806,1756073355
96,value/explained_variance,0.0,1756073355
96,optim/lr,0.001,1756073355
97,loss/total,448811168.0,1756073355
